# {"t_start": 1587161644.6280663, "env_id": "HalfCheetahBulletEnv-v0"} 
r,l,t
926.314842,1000,7896.959535
913.55451,1000,7898.758913
887.298098,1000,7900.380271
877.537681,1000,7902.180431
899.438854,1000,7903.803803
909.853203,1000,7905.605874
880.683003,1000,7907.229006
877.51856,1000,7909.029338
883.646968,1000,7910.655243
869.148701,1000,7912.455901
889.514607,1000,7914.080616
864.867232,1000,7915.874181
866.943827,1000,7917.493431
902.134286,1000,7919.273318
895.538421,1000,7920.898428
910.922726,1000,7922.706999
901.873771,1000,7924.313325
900.254089,1000,7926.119841
919.178794,1000,7927.743048
884.347368,1000,7929.366474
901.99909,1000,7931.209341
928.060128,1000,7932.844617
884.956526,1000,7934.641595
897.461325,1000,7936.267025
902.559139,1000,7938.059257
882.091967,1000,7939.686944
926.67383,1000,7941.477246
911.094622,1000,7943.100862
887.395846,1000,7944.884252
892.896992,1000,7946.451812
916.088881,1000,7948.255057
893.312603,1000,7949.874867
900.429194,1000,7951.645025
952.080044,1000,7953.258616
921.003775,1000,7955.056697
911.215534,1000,7956.672065
928.741617,1000,7958.455308
903.635984,1000,7960.06342
903.585784,1000,7961.856673
918.053245,1000,7963.452234
920.689217,1000,7965.238458
864.563308,1000,7966.854656
884.424736,1000,7968.63085
901.264499,1000,7970.201209
905.132513,1000,7971.94807
926.380787,1000,7973.518534
912.512857,1000,7975.307558
873.721955,1000,7976.940445
903.671753,1000,7978.726321
925.009484,1000,7980.313083
893.445049,1000,7982.105575
929.445614,1000,7983.699329
900.878045,1000,7985.467636
901.70472,1000,7987.075791
941.444597,1000,7988.872163
953.935454,1000,7990.495209
957.110296,1000,7992.289983
966.100308,1000,7993.901013
920.550334,1000,7995.709385
922.49928,1000,7997.327435
847.085444,1000,7999.135979
921.309318,1000,8000.75569
915.022796,1000,8002.338833
947.041461,1000,8004.145214
929.394149,1000,8005.764403
934.963853,1000,8007.533206
944.652538,1000,8009.204038
959.164691,1000,8011.003459
922.09943,1000,8012.595679
932.986301,1000,8014.372225
939.875588,1000,8015.996089
939.955522,1000,8017.793832
903.527605,1000,8019.407343
917.650641,1000,8021.197027
888.610305,1000,8022.808427
965.020079,1000,8024.601956
926.558188,1000,8026.217381
916.785687,1000,8028.002107
902.394819,1000,8029.617379
920.177335,1000,8031.424227
911.066382,1000,8033.044425
912.105252,1000,8034.847522
926.794936,1000,8036.459383
909.79032,1000,8038.258354
928.386188,1000,8039.878623
936.004652,1000,8041.666659
942.263957,1000,8043.272986
915.805364,1000,8045.069218
923.301928,1000,8046.68098
920.742441,1000,8048.467417
914.741103,1000,8050.076498
919.763719,1000,8051.861069
922.181653,1000,8053.475792
946.271376,1000,8055.307145
954.568329,1000,8056.929662
894.793777,1000,8058.729671
935.584723,1000,8060.35282
916.807663,1000,8062.146414
913.781558,1000,8063.764205
852.898531,1000,8065.588922
889.7948,1000,8067.21308
918.427766,1000,8069.08687
900.84328,1000,8070.71155
863.399536,1000,8072.505246
785.899984,1000,8074.130915
901.468729,1000,8075.758722
903.237997,1000,8077.557981
892.934282,1000,8079.183741
926.490755,1000,8080.982838
896.844601,1000,8082.59777
922.515018,1000,8084.381449
932.975128,1000,8086.013051
860.384159,1000,8087.804765
935.861453,1000,8089.418634
925.666406,1000,8091.205931
949.002761,1000,8092.809707
937.027739,1000,8094.549513
895.734475,1000,8096.132432
938.61139,1000,8097.920924
901.227295,1000,8099.535885
928.124971,1000,8101.325696
933.050327,1000,8102.939401
936.610388,1000,8104.756196
920.23014,1000,8106.348729
921.889777,1000,8108.130178
928.179771,1000,8109.695647
947.814681,1000,8111.461053
890.436409,1000,8113.070186
923.345562,1000,8114.858645
911.547589,1000,8116.479278
926.574676,1000,8118.278202
935.840999,1000,8119.896698
914.764631,1000,8121.69081
921.049229,1000,8123.308861
889.980963,1000,8125.157407
918.670451,1000,8126.763623
910.594726,1000,8128.550501
896.267643,1000,8130.204627
934.432418,1000,8131.996343
936.582941,1000,8133.609757
927.393409,1000,8135.403985
926.802996,1000,8137.012687
940.079239,1000,8138.823481
921.549933,1000,8140.447262
880.533834,1000,8142.250746
928.757444,1000,8143.87307
908.777404,1000,8145.668144
882.986647,1000,8147.249974
875.735796,1000,8148.866546
921.526903,1000,8150.665951
867.286909,1000,8152.282837
926.099005,1000,8154.073854
935.578964,1000,8155.694324
932.64304,1000,8157.4776
893.274712,1000,8159.072957
924.692051,1000,8160.868719
900.658878,1000,8162.48271
925.774003,1000,8164.284543
936.448409,1000,8165.907341
869.746644,1000,8167.699891
910.162373,1000,8169.312761
940.593294,1000,8171.117412
929.900443,1000,8172.728477
967.837605,1000,8174.548065
933.464663,1000,8176.167099
916.91041,1000,8177.967067
944.055655,1000,8179.609115
954.78992,1000,8181.409954
931.376398,1000,8182.990709
933.977783,1000,8184.77526
911.623607,1000,8186.444362
940.052319,1000,8188.233979
918.728234,1000,8189.910571
932.748196,1000,8191.714769
914.955852,1000,8193.332632
933.044568,1000,8195.12719
941.347183,1000,8196.751065
927.027084,1000,8198.548771
938.681813,1000,8200.152317
909.34984,1000,8201.952931
906.73453,1000,8203.575748
895.281383,1000,8205.382223
964.061322,1000,8207.011641
951.922556,1000,8208.841267
914.792108,1000,8210.471281
902.668514,1000,8212.269723
886.332243,1000,8213.895302
891.524385,1000,8215.71374
921.827778,1000,8217.334766
914.544649,1000,8219.128638
923.792468,1000,8220.755678
903.946485,1000,8222.385715
916.888883,1000,8224.19237
950.146126,1000,8225.816676
934.25952,1000,8227.602256
962.761568,1000,8229.207631
916.048859,1000,8231.00386
918.533724,1000,8232.62512
956.184547,1000,8234.422853
917.661648,1000,8236.038611
975.469522,1000,8237.830167
951.594345,1000,8239.430835
932.026441,1000,8241.230375
969.993046,1000,8242.85799
948.170412,1000,8244.674518
935.687608,1000,8246.330265
926.705962,1000,8248.126452
901.092714,1000,8249.776369
913.897128,1000,8251.597855
929.721287,1000,8253.211239
950.507223,1000,8255.006367
936.362324,1000,8256.632305
931.608099,1000,8258.430382
936.432107,1000,8260.053411
908.104807,1000,8261.849781
946.385326,1000,8263.462173
895.449557,1000,8265.251728
912.786336,1000,8266.868972
965.551489,1000,8268.667863
898.30983,1000,8270.289547
933.363407,1000,8272.082924
932.056739,1000,8273.698155
950.588445,1000,8275.507526
919.500837,1000,8277.129489
885.878866,1000,8278.921623
881.526959,1000,8280.551028
897.79719,1000,8282.336855
913.412948,1000,8283.929001
859.285447,1000,8285.733502
918.254403,1000,8287.35856
920.159958,1000,8289.155941
928.742949,1000,8290.771549
934.604419,1000,8292.565276
131.158855,1000,8294.217838
935.626852,1000,8295.835027
896.817719,1000,8297.623277
942.59224,1000,8299.247351
924.867172,1000,8301.046627
934.165659,1000,8302.664786
944.613298,1000,8304.4595
934.813253,1000,8306.134226
912.097992,1000,8307.939491
961.381918,1000,8309.57152
933.256252,1000,8311.412356
914.549501,1000,8313.035709
913.734574,1000,8314.851027
868.062426,1000,8316.470921
992.33732,1000,8318.265857
952.953889,1000,8319.883551
957.512727,1000,8321.677771
974.301671,1000,8323.285754
956.642829,1000,8325.080184
979.012995,1000,8326.705204
880.853662,1000,8328.501164
898.290312,1000,8330.126767
962.703404,1000,8331.920936
935.447781,1000,8333.538787
956.566634,1000,8335.329166
974.688035,1000,8336.955689
959.115919,1000,8338.743047
959.209327,1000,8340.362253
955.320579,1000,8342.162461
963.737773,1000,8343.784198
937.539399,1000,8345.59954
967.230199,1000,8347.218946
939.384108,1000,8349.042858
944.331364,1000,8350.616945
978.575973,1000,8352.379211
956.340971,1000,8353.992726
956.196206,1000,8355.822163
938.478984,1000,8357.432069
944.969438,1000,8359.230997
971.089565,1000,8360.84728
928.932372,1000,8362.641474
909.379567,1000,8364.258181
942.682103,1000,8365.883543
954.816192,1000,8367.710725
945.690985,1000,8369.3102
956.784961,1000,8371.130118
924.646253,1000,8372.746285
948.776022,1000,8374.542792
935.289215,1000,8376.164795
899.296707,1000,8377.963114
950.595529,1000,8379.580716
953.775242,1000,8381.372154
973.337949,1000,8382.977901
930.286745,1000,8384.777963
949.343198,1000,8386.388614
954.176479,1000,8388.183914
960.006167,1000,8389.804625
923.147513,1000,8391.594268
939.191815,1000,8393.207548
940.74182,1000,8394.999353
962.944253,1000,8396.62554
934.147605,1000,8398.416278
946.822213,1000,8400.033191
919.25431,1000,8401.823761
945.104304,1000,8403.42561
933.438721,1000,8405.209394
931.732963,1000,8406.811296
945.188841,1000,8408.560362
942.626,1000,8410.181413
845.249312,1000,8411.966218
921.572008,1000,8413.573936
947.503578,1000,8415.373748
918.858603,1000,8416.983207
940.427133,1000,8418.800079
947.008829,1000,8420.411223
928.714221,1000,8422.206536
933.310657,1000,8423.824931
958.87413,1000,8425.615577
955.372839,1000,8427.266319
913.641109,1000,8429.061809
951.362832,1000,8430.660964
969.425958,1000,8432.438763
926.696024,1000,8434.038834
956.959218,1000,8435.822444
866.049887,1000,8437.437894
939.230303,1000,8439.019745
713.865372,1000,8440.77165
831.79488,1000,8442.385165
895.94571,1000,8444.178751
913.035321,1000,8445.784029
909.680813,1000,8447.61283
951.967738,1000,8449.227308
923.445847,1000,8451.020377
941.996938,1000,8452.613109
914.457201,1000,8454.424863
938.972967,1000,8456.048951
891.787552,1000,8457.843142
951.90414,1000,8459.447153
896.767752,1000,8461.231685
920.745056,1000,8462.835457
910.542982,1000,8464.616997
950.266105,1000,8466.220761
914.585833,1000,8467.993972
898.535217,1000,8469.59506
908.132135,1000,8471.370296
904.233955,1000,8472.973442
845.494289,1000,8474.751541
880.136535,1000,8476.361244
876.768374,1000,8478.147673
912.933028,1000,8479.75228
932.548546,1000,8481.534116
947.099644,1000,8483.133539
817.196907,1000,8484.929688
921.170676,1000,8486.535966
931.73819,1000,8488.391145
937.437173,1000,8489.995113
889.206521,1000,8491.807472
891.316064,1000,8493.370841
910.185115,1000,8495.141052
943.246774,1000,8496.745417
918.615719,1000,8498.52081
922.700254,1000,8500.132705
932.600959,1000,8501.916147
925.96153,1000,8503.514171
831.145743,1000,8505.293194
892.196473,1000,8506.900536
864.530748,1000,8508.678708
875.444561,1000,8510.243038
904.732341,1000,8511.84987
862.764287,1000,8513.627071
923.141841,1000,8515.238887
948.71408,1000,8517.028597
904.660641,1000,8518.631507
893.701285,1000,8520.428653
871.140524,1000,8522.041342
964.968976,1000,8523.84518
913.871905,1000,8525.446119
869.484714,1000,8527.223444
906.53002,1000,8528.83503
929.64926,1000,8530.624292
897.495282,1000,8532.238926
883.439011,1000,8534.028674
924.320981,1000,8535.633444
942.488911,1000,8537.421002
945.934803,1000,8539.016471
945.674482,1000,8540.810609
934.384412,1000,8542.426913
921.274919,1000,8544.217293
950.447642,1000,8545.818445
918.111177,1000,8547.61062
953.805356,1000,8549.228081
940.695513,1000,8551.012632
933.115256,1000,8552.661436
913.857635,1000,8554.430502
919.730306,1000,8556.034242
980.358388,1000,8557.833059
945.881578,1000,8559.433836
952.592337,1000,8561.227918
873.67303,1000,8562.836525
931.495532,1000,8564.598966
965.809883,1000,8566.21249
938.059261,1000,8568.006407
992.772624,1000,8569.633084
975.002853,1000,8571.424917
966.964778,1000,8573.048075
969.50534,1000,8574.843645
920.133219,1000,8576.471345
907.689821,1000,8578.270817
892.207648,1000,8579.887375
958.941155,1000,8581.678909
943.652343,1000,8583.293565
958.344838,1000,8584.881392
880.350372,1000,8586.671735
919.141487,1000,8588.279096
936.864649,1000,8590.08146
914.80528,1000,8591.699456
899.894812,1000,8593.49941
904.792653,1000,8595.111979
605.573553,1000,8596.899776
903.550249,1000,8598.509288
872.131669,1000,8600.299761
908.25068,1000,8601.909361
893.96347,1000,8603.692495
880.048603,1000,8605.292566
871.906785,1000,8607.076406
865.164414,1000,8608.710658
856.56888,1000,8610.475344
883.424248,1000,8612.105274
846.364327,1000,8613.90592
909.90109,1000,8615.504852
886.611939,1000,8617.283632
848.581251,1000,8618.891529
886.394748,1000,8620.671237
891.295374,1000,8622.281274
858.712544,1000,8624.078714
876.863316,1000,8625.683034
839.462424,1000,8627.444116
863.808024,1000,8629.036093
197.098112,1000,8630.861482
862.071718,1000,8632.442555
858.078772,1000,8634.181347
854.971785,1000,8635.752193
867.600913,1000,8637.526394
908.468373,1000,8639.115127
843.57773,1000,8640.886407
874.803819,1000,8642.489336
847.501313,1000,8644.268746
895.121553,1000,8645.857345
918.346839,1000,8647.650165
859.592791,1000,8649.259507
861.75959,1000,8651.048957
753.922066,1000,8652.656675
860.944072,1000,8654.442385
854.491567,1000,8656.091184
855.129161,1000,8657.69766
878.973297,1000,8659.491551
853.465881,1000,8661.078963
855.466974,1000,8662.893103
881.332449,1000,8664.501466
803.588748,1000,8666.2862
882.093664,1000,8667.898627
850.185625,1000,8669.726658
882.647387,1000,8671.339487
842.199517,1000,8673.174529
882.587225,1000,8674.772882
903.892898,1000,8676.550246
877.18,1000,8678.114266
931.617304,1000,8679.884988
844.554339,1000,8681.485556
781.237391,1000,8683.260086
894.10531,1000,8684.863027
819.677249,1000,8686.644607
854.818377,1000,8688.249552
877.360751,1000,8690.028378
872.690158,1000,8691.629924
874.581498,1000,8693.428225
893.770177,1000,8695.027029
892.070522,1000,8696.854779
879.303372,1000,8698.44861
894.849094,1000,8700.226345
865.479339,1000,8701.793565
877.051264,1000,8703.549365
882.649476,1000,8705.147159
895.472947,1000,8706.913315
889.561637,1000,8708.504877
884.347977,1000,8710.292799
920.552221,1000,8711.864901
896.610768,1000,8713.606013
850.414098,1000,8715.174154
893.960864,1000,8716.956393
878.029791,1000,8718.569121
893.517166,1000,8720.348567
904.960744,1000,8721.966435
950.752653,1000,8723.75351
925.957199,1000,8725.357212
901.031595,1000,8727.134926
895.510639,1000,8728.790457
884.188563,1000,8730.400189
877.589436,1000,8732.198497
891.061827,1000,8733.821055
866.151263,1000,8735.566103
902.851724,1000,8737.155883
905.745077,1000,8738.941913
910.182309,1000,8740.547301
883.51253,1000,8742.330372
899.138409,1000,8743.943407
896.789901,1000,8745.733996
923.791006,1000,8747.34796
927.165081,1000,8749.108126
909.531409,1000,8750.717647
900.241605,1000,8752.497045
899.776344,1000,8754.100261
880.397135,1000,8755.902422
926.450473,1000,8757.507173
908.747069,1000,8759.283098
893.606582,1000,8760.903076
911.333697,1000,8762.706042
918.039816,1000,8764.317911
920.689357,1000,8766.13607
911.176834,1000,8767.746109
924.995472,1000,8769.490474
961.383186,1000,8771.10471
951.958036,1000,8772.904804
922.187756,1000,8774.524793
916.621209,1000,8776.317666
901.633045,1000,8777.927941
911.87499,1000,8779.728101
918.547232,1000,8781.32775
915.344489,1000,8783.116968
910.680724,1000,8784.733886
940.473366,1000,8786.527128
958.34347,1000,8788.138262
952.092995,1000,8789.974895
921.612053,1000,8791.573283
927.311361,1000,8793.396322
924.882143,1000,8795.01098
926.538049,1000,8796.804732
938.582607,1000,8798.411731
925.516843,1000,8800.021717
948.646546,1000,8801.833852
926.73997,1000,8803.450875
948.475984,1000,8805.231672
942.03645,1000,8806.848061
931.788937,1000,8808.634891
933.227208,1000,8810.251542
951.131463,1000,8812.047512
918.537101,1000,8813.67102
932.281167,1000,8815.446585
940.569916,1000,8817.06971
934.664409,1000,8818.860093
915.54723,1000,8820.485741
934.382045,1000,8822.283291
895.304535,1000,8823.903993
947.734293,1000,8825.673479
929.652588,1000,8827.29437
933.566441,1000,8829.088312
860.78901,1000,8830.706226
903.431699,1000,8832.517164
912.760403,1000,8834.140516
912.536524,1000,8835.963129
940.662728,1000,8837.590772
895.669148,1000,8839.394897
933.143342,1000,8841.009561
956.836017,1000,8842.768574
920.953923,1000,8844.381348
949.48542,1000,8846.171166
962.44433,1000,8847.789544
960.628393,1000,8849.621785
951.4982,1000,8851.241927
975.970077,1000,8853.041175
941.024549,1000,8854.696851
937.605786,1000,8856.497533
934.298085,1000,8858.129306
921.139522,1000,8859.93501
858.024684,1000,8861.549884
941.075776,1000,8863.345693
917.121506,1000,8864.975623
910.392615,1000,8866.79699
914.715227,1000,8868.422709
943.942656,1000,8870.245058
918.334183,1000,8871.8712
907.747268,1000,8873.491975
969.456029,1000,8875.264748
927.845972,1000,8876.864613
922.923451,1000,8878.668832
910.41195,1000,8880.299151
963.390577,1000,8882.066052
914.180389,1000,8883.641205
947.156051,1000,8885.425488
928.701615,1000,8887.001349
915.101143,1000,8888.783595
842.974842,1000,8890.412011
913.685501,1000,8892.214776
932.00974,1000,8893.843817
935.835297,1000,8895.650477
955.247794,1000,8897.275243
896.013195,1000,8899.068763
935.673065,1000,8900.686969
917.515824,1000,8902.500712
890.772213,1000,8904.120287
886.803991,1000,8905.941688
873.505273,1000,8907.570583
835.770001,1000,8909.372066
935.947843,1000,8911.028306
978.250989,1000,8912.807602
893.002696,1000,8914.467479
998.3682,1000,8916.266467
868.505025,1000,8917.88551
930.906511,1000,8919.68225
929.627045,1000,8921.304018
896.563674,1000,8923.094069
971.514974,1000,8924.708088
914.894217,1000,8926.501173
888.832546,1000,8928.109447
862.750843,1000,8929.903938
988.93295,1000,8931.52164
916.89073,1000,8933.318285
938.371894,1000,8934.928044
913.79254,1000,8936.755165
965.231698,1000,8938.368627
970.790017,1000,8940.191616
969.886495,1000,8941.795154
948.129639,1000,8943.569249
957.440788,1000,8945.18045
949.734873,1000,8946.807243
987.836524,1000,8948.6002
959.216592,1000,8950.197107
955.202954,1000,8951.988083
978.064595,1000,8953.600286
998.354364,1000,8955.419638
952.519086,1000,8957.035476
871.55731,1000,8958.825984
982.133683,1000,8960.436668
946.385016,1000,8962.226394
979.674432,1000,8963.839092
971.764239,1000,8965.635972
952.659186,1000,8967.247576
978.061071,1000,8969.045509
942.474422,1000,8970.705594
960.129631,1000,8972.512692
971.682891,1000,8974.1134
925.17113,1000,8975.955818
912.238344,1000,8977.570852
936.231391,1000,8979.362052
914.433159,1000,8980.978984
921.432118,1000,8982.778823
851.02298,1000,8984.401392
938.164608,1000,8986.186435
895.538977,1000,8987.768342
889.089435,1000,8989.512635
934.523425,1000,8991.097459
923.985815,1000,8992.869815
904.756362,1000,8994.476367
900.769663,1000,8996.280866
910.473281,1000,8997.893368
922.355463,1000,8999.693717
951.29127,1000,9001.302337
947.119114,1000,9003.088093
882.216725,1000,9004.694552
917.088354,1000,9006.482112
894.66125,1000,9008.099159
919.835971,1000,9009.920715
921.999353,1000,9011.542545
926.533026,1000,9013.329511
964.520083,1000,9014.955851
900.528502,1000,9016.75843
944.990933,1000,9018.373797
909.730159,1000,9019.987686
977.327161,1000,9021.761433
965.621401,1000,9023.377535
965.311592,1000,9025.173211
959.658971,1000,9026.758579
983.734041,1000,9028.550647
977.75332,1000,9030.176608
979.179678,1000,9032.007629
980.654618,1000,9033.621345
980.128964,1000,9035.458573
967.846252,1000,9037.074905
941.033275,1000,9038.867327
965.703547,1000,9040.476406
946.668215,1000,9042.290828
932.717486,1000,9043.909046
944.079256,1000,9045.698455
987.446453,1000,9047.286306
950.468312,1000,9049.078195
922.048692,1000,9050.700581
960.570936,1000,9052.492503
951.566151,1000,9054.114761
932.734124,1000,9055.9274
973.815502,1000,9057.553279
952.104487,1000,9059.351791
962.06035,1000,9060.979877
975.304963,1000,9062.775559
963.768116,1000,9064.394104
972.003765,1000,9066.145365
949.109439,1000,9067.718908
969.580715,1000,9069.461384
997.498655,1000,9071.028801
988.967317,1000,9072.779256
945.117303,1000,9074.397116
964.453463,1000,9076.201829
882.256411,1000,9077.790067
949.577964,1000,9079.603565
968.592984,1000,9081.212976
963.876089,1000,9083.005595
908.502084,1000,9084.638747
956.759097,1000,9086.446606
947.790699,1000,9088.075387
936.608005,1000,9089.90439
929.402594,1000,9091.551723
935.543534,1000,9093.139109
928.47522,1000,9094.945953
940.684366,1000,9096.611318
959.216282,1000,9098.403516
954.873415,1000,9100.014467
956.207786,1000,9101.766278
969.08028,1000,9103.33983
965.149344,1000,9105.11713
934.566157,1000,9106.732308
954.128001,1000,9108.512703
961.981541,1000,9110.14203
981.01182,1000,9111.94374
973.94332,1000,9113.562126
954.519603,1000,9115.379734
933.333302,1000,9117.005637
956.830234,1000,9118.799172
964.27134,1000,9120.418122
999.994797,1000,9122.201841
970.992872,1000,9123.784921
980.514381,1000,9125.542241
935.598167,1000,9127.140949
951.89409,1000,9128.930454
953.443936,1000,9130.551659
995.65819,1000,9132.347922
971.083288,1000,9133.97042
959.652806,1000,9135.761203
1011.85691,1000,9137.352808
974.051553,1000,9139.102688
958.645877,1000,9140.7224
997.390096,1000,9142.513805
974.971932,1000,9144.126471
971.820708,1000,9145.926758
1010.663153,1000,9147.547908
993.546969,1000,9149.385276
984.026209,1000,9151.003034
1004.313976,1000,9152.813367
978.342514,1000,9154.432164
988.246422,1000,9156.231174
1006.825656,1000,9157.846765
962.477567,1000,9159.625541
984.880731,1000,9161.240908
991.983173,1000,9163.034118
991.079424,1000,9164.656213
1015.80783,1000,9166.271169
967.653534,1000,9168.068757
972.729601,1000,9169.689977
955.397987,1000,9171.479494
931.55378,1000,9173.107354
983.007748,1000,9174.870282
940.559098,1000,9176.506302
954.283324,1000,9178.307858
983.361585,1000,9179.929176
977.942971,1000,9181.737555
987.821472,1000,9183.355824
977.105205,1000,9185.155231
998.399922,1000,9186.760535
989.461654,1000,9188.53706
997.342733,1000,9190.160139
980.748245,1000,9191.959466
948.731196,1000,9193.555914
985.489949,1000,9195.336637
998.307084,1000,9196.957575
980.121112,1000,9198.747075
1005.216818,1000,9200.363959
981.361543,1000,9202.159852
926.4302,1000,9203.777162
925.880546,1000,9205.578484
976.429602,1000,9207.201416
970.633524,1000,9209.005472
952.930492,1000,9210.626837
976.373647,1000,9212.450907
985.248686,1000,9214.055984
977.521292,1000,9215.863729
1000.106207,1000,9217.51221
991.3154,1000,9219.326256
964.783926,1000,9220.926749
968.807074,1000,9222.726263
1000.25654,1000,9224.347931
965.655101,1000,9226.145673
936.131105,1000,9227.76468
932.48324,1000,9229.556735
977.39043,1000,9231.170165
967.014995,1000,9232.974134
975.899291,1000,9234.572482
945.690516,1000,9236.187258
954.017498,1000,9237.99532
959.978818,1000,9239.621242
989.70592,1000,9241.409847
976.510158,1000,9243.028441
977.324261,1000,9244.832143
938.892027,1000,9246.463646
982.797647,1000,9248.260528
975.692237,1000,9249.879957
938.474815,1000,9251.699157
944.984644,1000,9253.396852
989.494493,1000,9255.23714
962.661331,1000,9256.866575
980.066204,1000,9258.645893
955.654194,1000,9260.253745
987.976603,1000,9262.047108
973.768562,1000,9263.654689
978.785815,1000,9265.431186
977.891794,1000,9267.032321
958.395763,1000,9268.801165
964.965042,1000,9270.419318
944.95666,1000,9272.276901
949.939033,1000,9273.894008
983.39893,1000,9275.696583
956.908262,1000,9277.356072
972.926977,1000,9279.157102
984.937672,1000,9280.777215
984.644332,1000,9282.577687
1000.268091,1000,9284.198189
970.327509,1000,9286.004341
981.171597,1000,9287.616889
961.571176,1000,9289.43293
973.558862,1000,9291.056149
996.866137,1000,9292.846806
969.519185,1000,9294.461633
986.978878,1000,9296.266341
936.458772,1000,9297.867132
946.700957,1000,9299.662956
974.590586,1000,9301.288042
937.881962,1000,9303.073964
897.752856,1000,9304.691816
979.237495,1000,9306.527344
948.35087,1000,9308.143692
962.234299,1000,9309.752721
987.566015,1000,9311.56379
981.715352,1000,9313.188338
967.389975,1000,9314.989866
992.970528,1000,9316.612765
991.387115,1000,9318.409164
1004.166267,1000,9320.020422
990.569616,1000,9321.828785
984.107125,1000,9323.446911
980.812541,1000,9325.262876
890.365123,1000,9326.864785
945.191236,1000,9328.662629
975.698917,1000,9330.257066
996.843709,1000,9332.047635
937.938502,1000,9333.702692
975.083945,1000,9335.469523
954.533221,1000,9337.115815
978.304305,1000,9338.902012
950.678033,1000,9340.515584
972.258739,1000,9342.312418
939.70671,1000,9343.937046
963.041282,1000,9345.734349
970.791295,1000,9347.340521
1003.770917,1000,9349.120922
984.474006,1000,9350.687396
973.940707,1000,9352.469055
958.972251,1000,9354.085052
988.788859,1000,9355.897958
982.253926,1000,9357.484751
981.68027,1000,9359.304704
945.719925,1000,9360.922393
992.951441,1000,9362.715326
1020.401747,1000,9364.31158
947.897135,1000,9366.100666
995.978079,1000,9367.682157
993.44514,1000,9369.479146
974.296757,1000,9371.08482
955.451465,1000,9372.871931
978.843666,1000,9374.487873
961.07882,1000,9376.279136
957.813311,1000,9377.897404
993.745282,1000,9379.697506
996.849544,1000,9381.316338
999.370761,1000,9382.92657
941.211129,1000,9384.708617
994.790381,1000,9386.314689
972.919642,1000,9388.084872
956.980014,1000,9389.70344
947.147124,1000,9391.503536
943.202318,1000,9393.159965
992.597549,1000,9394.96964
960.52613,1000,9396.591906
926.51044,1000,9398.408031
950.005797,1000,9400.022383
907.365002,1000,9401.809085
969.85205,1000,9403.415724
961.189335,1000,9405.200875
929.930038,1000,9406.810936
883.484353,1000,9408.593503
973.627598,1000,9410.158675
923.746732,1000,9411.907971
927.298966,1000,9413.520921
943.791193,1000,9415.31175
957.108497,1000,9416.938469
932.145805,1000,9418.728352
943.554327,1000,9420.343211
915.797527,1000,9422.141464
907.573508,1000,9423.766546
916.493316,1000,9425.578223
897.596271,1000,9427.193943
948.297015,1000,9429.010911
987.894304,1000,9430.633141
920.240208,1000,9432.431449
930.174435,1000,9434.051924
932.638515,1000,9435.850761
954.938093,1000,9437.466563
902.968068,1000,9439.254199
923.718587,1000,9440.861207
932.154695,1000,9442.646267
910.135168,1000,9444.251225
932.477725,1000,9446.032597
922.72433,1000,9447.633381
933.5677,1000,9449.408921
889.715402,1000,9450.985126
911.989259,1000,9452.73341
962.950673,1000,9454.376401
912.777977,1000,9455.973943
939.369013,1000,9457.752056
930.483819,1000,9459.356111
883.93794,1000,9461.150049
963.78459,1000,9462.751206
900.648142,1000,9464.531821
933.469827,1000,9466.117032
